main_category,sub_category,flower_type,english_name,main_category_en,sub_category_en,small_category,product_name_candidate,product_number,price,product_url
花・観葉植物,花束・切花,カトレア,cattleya,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/cattleya,'花束・切花  カトレア'_b,108,73674,https://example-test-flower.jp/item/108
花・観葉植物,花束・切花,カトレア,cattleya,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/cattleya,'花束・切花  カトレア'_c,109,114373,https://example-test-flower.jp/item/109
花・観葉植物,花束・切花,カトレア,cattleya,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/cattleya,'花束・切花  カトレア'_d,110,104407,https://example-test-flower.jp/item/110
花・観葉植物,花束・切花,カトレア,cattleya,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/cattleya,'花束・切花  カトレア'_e,111,116358,https://example-test-flower.jp/item/111
花・観葉植物,花束・切花,カトレア,cattleya,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/cattleya,'花束・切花  カトレア'_f,112,42684,https://example-test-flower.jp/item/112
花・観葉植物,花束・切花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/poinsettia,'花束・切花  ポインセチア'_0,113,142200,https://example-test-flower.jp/item/113
花・観葉植物,花束・切花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/poinsettia,'花束・切花  ポインセチア'_1,114,118386,https://example-test-flower.jp/item/114
花・観葉植物,花束・切花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/poinsettia,'花束・切花  ポインセチア'_2,115,16762,https://example-test-flower.jp/item/115
花・観葉植物,花束・切花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/poinsettia,'花束・切花  ポインセチア'_3,116,171256,https://example-test-flower.jp/item/116
花・観葉植物,花束・切花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/poinsettia,'花束・切花  ポインセチア'_4,117,28494,https://example-test-flower.jp/item/117
花・観葉植物,花束・切花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/poinsettia,'花束・切花  ポインセチア'_5,118,129250,https://example-test-flower.jp/item/118
花・観葉植物,花束・切花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/poinsettia,'花束・切花  ポインセチア'_6,119,145497,https://example-test-flower.jp/item/119
花・観葉植物,花束・切花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/poinsettia,'花束・切花  ポインセチア'_7,120,74772,https://example-test-flower.jp/item/120
花・観葉植物,花束・切花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/poinsettia,'花束・切花  ポインセチア'_8,121,181726,https://example-test-flower.jp/item/121
花・観葉植物,花束・切花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/poinsettia,'花束・切花  ポインセチア'_9,122,171632,https://example-test-flower.jp/item/122
花・観葉植物,花束・切花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/poinsettia,'花束・切花  ポインセチア'_a,123,28572,https://example-test-flower.jp/item/123
花・観葉植物,花束・切花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/poinsettia,'花束・切花  ポインセチア'_b,124,174818,https://example-test-flower.jp/item/124
花・観葉植物,花束・切花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/poinsettia,'花束・切花  ポインセチア'_c,125,36074,https://example-test-flower.jp/item/125
花・観葉植物,花束・切花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/poinsettia,'花束・切花  ポインセチア'_d,126,109985,https://example-test-flower.jp/item/126
花・観葉植物,花束・切花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/poinsettia,'花束・切花  ポインセチア'_e,127,116446,https://example-test-flower.jp/item/127
花・観葉植物,花束・切花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/poinsettia,'花束・切花  ポインセチア'_f,128,133000,https://example-test-flower.jp/item/128
花・観葉植物,花束・切花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/viola,'花束・切花  ビオラ'_0,129,167087,https://example-test-flower.jp/item/129
花・観葉植物,花束・切花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/viola,'花束・切花  ビオラ'_1,130,137321,https://example-test-flower.jp/item/130
花・観葉植物,花束・切花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/viola,'花束・切花  ビオラ'_2,131,154814,https://example-test-flower.jp/item/131
花・観葉植物,花束・切花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/viola,'花束・切花  ビオラ'_3,132,40206,https://example-test-flower.jp/item/132
花・観葉植物,花束・切花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/viola,'花束・切花  ビオラ'_4,133,100578,https://example-test-flower.jp/item/133
花・観葉植物,花束・切花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/viola,'花束・切花  ビオラ'_5,134,66570,https://example-test-flower.jp/item/134
花・観葉植物,花束・切花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/viola,'花束・切花  ビオラ'_6,135,83609,https://example-test-flower.jp/item/135
花・観葉植物,花束・切花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/viola,'花束・切花  ビオラ'_7,136,133980,https://example-test-flower.jp/item/136
花・観葉植物,花束・切花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/viola,'花束・切花  ビオラ'_8,137,123794,https://example-test-flower.jp/item/137
花・観葉植物,花束・切花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/viola,'花束・切花  ビオラ'_9,138,100548,https://example-test-flower.jp/item/138
花・観葉植物,花束・切花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/viola,'花束・切花  ビオラ'_a,139,16488,https://example-test-flower.jp/item/139
花・観葉植物,花束・切花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/viola,'花束・切花  ビオラ'_b,140,43452,https://example-test-flower.jp/item/140
花・観葉植物,花束・切花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/viola,'花束・切花  ビオラ'_c,141,30858,https://example-test-flower.jp/item/141
花・観葉植物,花束・切花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/viola,'花束・切花  ビオラ'_d,142,190412,https://example-test-flower.jp/item/142
花・観葉植物,花束・切花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/viola,'花束・切花  ビオラ'_e,143,49021,https://example-test-flower.jp/item/143
花・観葉植物,花束・切花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/viola,'花束・切花  ビオラ'_f,144,188910,https://example-test-flower.jp/item/144
花・観葉植物,花束・切花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/dendrobium,'花束・切花  デンドロビューム'_0,145,15441,https://example-test-flower.jp/item/145
花・観葉植物,花束・切花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/dendrobium,'花束・切花  デンドロビューム'_1,146,106916,https://example-test-flower.jp/item/146
花・観葉植物,花束・切花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/dendrobium,'花束・切花  デンドロビューム'_2,147,15347,https://example-test-flower.jp/item/147
花・観葉植物,花束・切花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/dendrobium,'花束・切花  デンドロビューム'_3,148,144286,https://example-test-flower.jp/item/148
花・観葉植物,花束・切花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/dendrobium,'花束・切花  デンドロビューム'_4,149,102377,https://example-test-flower.jp/item/149
花・観葉植物,花束・切花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/dendrobium,'花束・切花  デンドロビューム'_5,150,86391,https://example-test-flower.jp/item/150
花・観葉植物,花束・切花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/dendrobium,'花束・切花  デンドロビューム'_6,151,56538,https://example-test-flower.jp/item/151
花・観葉植物,花束・切花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/dendrobium,'花束・切花  デンドロビューム'_7,152,106606,https://example-test-flower.jp/item/152
花・観葉植物,花束・切花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/dendrobium,'花束・切花  デンドロビューム'_8,153,130680,https://example-test-flower.jp/item/153
花・観葉植物,花束・切花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/dendrobium,'花束・切花  デンドロビューム'_9,154,190683,https://example-test-flower.jp/item/154
花・観葉植物,花束・切花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/dendrobium,'花束・切花  デンドロビューム'_a,155,39161,https://example-test-flower.jp/item/155
花・観葉植物,花束・切花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/bouquets-and-cut-flowers,category/flowers-and-plants/bouquets-and-cut-flowers/dendrobium,'花束・切花  デンドロビューム'_b,156,42023,https://example-test-flower.jp/item/156
